date_time	id	temperature	humidity	photoluminescence
2018-12-11 13:10:55	141805	81.6286	0.5254	32.742
2018-12-11 13:10:57	141806	81.6286	0.5254	33.3604
2018-12-11 13:10:59	141807	81.6286	0.5254	32.0871
2018-12-11 13:11:01	141808	81.6286	0.5254	32.5964
2018-12-11 13:11:02	141809	81.6286	0.5254	32.9966
2018-12-11 13:11:04	141810	81.6286	0.5254	33.2513
2018-12-11 13:11:06	141811	81.6286	0.5254	34.5246
2018-12-11 13:11:08	141812	81.6286	0.5254	34.088
2018-12-11 13:11:10	141813	81.6286	0.5254	33.7606
2018-12-11 13:11:12	141814	81.6286	0.5254	33.6514
2018-12-11 13:11:14	141815	81.6286	0.5254	33.5423
2018-12-11 13:11:15	141816	81.6286	0.5254	33.7242
2018-12-11 13:11:17	141817	81.6286	0.5254	34.1971
2018-12-11 13:11:19	141818	81.6286	0.5254	34.852
2018-12-11 13:11:21	141819	81.6286	0.5254	34.2699
2018-12-11 13:11:23	141820	81.6286	0.5254	34.1244
2018-12-11 13:11:25	141821	81.6286	0.5254	35.8706
2018-12-11 13:11:27	141822	81.6286	0.5254	36.9984
2018-12-11 13:11:28	141823	81.6286	0.5254	35.7615
2018-12-11 13:11:30	141824	81.6286	0.5254	35.1794
2018-12-11 13:11:32	141825	81.6286	0.5254	35.3977
2018-12-11 13:11:34	141826	81.6286	0.5254	34.7792
2018-12-11 13:11:36	141827	81.6286	0.5254	34.0516
2018-12-11 13:11:38	141828	81.6286	0.5254	33.6878
2018-12-11 13:11:40	141829	81.6286	0.5254	33.3968
2018-12-11 13:11:41	141830	81.6286	0.5254	33.2513
2018-12-11 13:11:43	141831	81.6286	0.5254	33.5059
2018-12-11 13:11:45	141832	81.6286	0.5254	33.8697
2018-12-11 13:11:47	141833	81.6286	0.5254	32.9602
2018-12-11 13:11:49	141834	81.6286	0.5254	35.0703
2018-12-11 13:11:51	141835	81.6286	0.5254	34.1608
2018-12-11 13:11:52	141836	81.6286	0.5254	34.7065
2018-12-11 13:11:54	141837	81.6286	0.5254	34.0516
2018-12-11 13:11:56	141838	81.6286	0.5254	34.5973
2018-12-11 13:11:58	141839	81.6286	0.5254	34.0516
2018-12-11 13:12:00	141840	81.6286	0.5254	34.5973
2018-12-11 13:12:02	141841	81.6286	0.5254	35.5796
2018-12-11 13:12:04	141842	81.6286	0.5254	36.9984
2018-12-11 13:12:05	141843	81.6286	0.5254	37.8353
2018-12-11 13:12:07	141844	81.6286	0.5254	35.5432
2018-12-11 13:12:09	141845	81.6286	0.5254	35.7615
2018-12-11 13:12:11	141846	81.6286	0.5254	35.3613
2018-12-11 13:12:13	141847	81.6286	0.5254	35.6523
2018-12-11 13:12:15	141848	81.6286	0.5254	35.7615
2018-12-11 13:12:17	141849	81.6286	0.5254	37.0348
2018-12-11 13:12:18	141850	81.6286	0.5254	35.1066
2018-12-11 13:12:20	141851	81.6286	0.5254	34.5973
2018-12-11 13:12:22	141852	81.6286	0.5254	34.7428
2018-12-11 13:12:24	141853	81.6286	0.5254	35.1066
2018-12-11 13:12:26	141854	81.6286	0.5254	34.8884
2018-12-11 13:12:28	141855	81.6286	0.5254	34.1244
2018-12-11 13:12:34	141856	81.6286	0.5254	35.2522
2018-12-11 13:12:35	141857	81.6286	0.5254	34.1608
2018-12-11 13:12:37	141858	81.6286	0.5254	34.2335
2018-12-11 13:12:39	141859	81.6286	0.5254	33.8697
2018-12-11 13:12:41	141860	81.6286	0.5254	33.5423
2018-12-11 13:12:43	141861	81.6286	0.5254	33.5787
2018-12-11 13:12:45	141862	81.6286	0.5254	34.8884
2018-12-11 13:12:47	141863	81.6286	0.5254	35.0703
2018-12-11 13:12:48	141864	81.6286	0.5254	34.8156
2018-12-11 13:12:50	141865	81.6286	0.5254	34.0516
2018-12-11 13:12:52	141866	81.6286	0.5254	33.2513
2018-12-11 13:12:54	141867	81.6286	0.5254	33.6514
2018-12-11 13:12:56	141868	81.6286	0.5254	32.5601
2018-12-11 13:12:58	141869	81.6286	0.5254	32.9239
2018-12-11 13:13:00	141870	81.6286	0.5254	31.9052
2018-12-11 13:13:01	141871	81.6286	0.5254	32.1235
2018-12-11 13:13:03	141872	81.6286	0.5254	31.6869
2018-12-11 13:13:05	141873	81.6286	0.5254	32.9966
2018-12-11 13:13:07	141874	81.6286	0.5254	33.5423
2018-12-11 13:13:09	141875	81.6286	0.5254	33.1785
2018-12-11 13:13:11	141876	81.6286	0.5254	32.3782
2018-12-11 13:13:12	141877	81.6286	0.5254	31.4323
2018-12-11 13:13:14	141878	81.6286	0.5254	31.6869
2018-12-11 13:13:16	141879	81.6286	0.5254	31.5414
2018-12-11 13:13:18	141880	81.6286	0.5254	32.5964
2018-12-11 13:13:20	141881	81.6286	0.5254	32.0871
2018-12-11 13:13:22	141882	81.6286	0.5254	33.1057
2018-12-11 13:13:24	141883	81.6286	0.5254	32.6328
2018-12-11 13:13:25	141884	81.6286	0.5254	31.1776
2018-12-11 13:13:27	141885	81.6286	0.5254	31.0321
2018-12-11 13:13:29	141886	81.6286	0.5254	32.1235
2018-12-11 13:13:31	141887	81.6286	0.5254	31.7597
2018-12-11 13:13:33	141888	81.6286	0.5254	31.6142
2018-12-11 13:13:35	141889	81.6286	0.5254	32.9966
2018-12-11 13:13:37	141890	81.6286	0.5254	32.4145
2018-12-11 13:13:38	141891	81.6286	0.5254	32.9966
2018-12-11 13:13:40	141892	81.6286	0.5254	33.1057
2018-12-11 13:13:42	141893	81.6286	0.5254	33.5423
2018-12-11 13:13:44	141894	81.6286	0.5254	31.7597
2018-12-11 13:13:46	141895	81.6286	0.5254	31.8688
2018-12-11 13:13:48	141896	81.6286	0.5254	32.7056
2018-12-11 13:13:50	141897	81.6286	0.5254	32.5964
2018-12-11 13:13:51	141898	81.6286	0.5254	33.0694
2018-12-11 13:13:53	141899	81.6286	0.5254	32.269
2018-12-11 13:13:55	141900	81.6286	0.5254	31.9416
2018-12-11 13:13:57	141901	81.6286	0.5254	32.3054
2018-12-11 13:13:59	141902	81.6286	0.5254	31.1049
2018-12-11 13:14:01	141903	81.6286	0.5254	31.6869
2018-12-11 13:14:03	141904	81.6286	0.5254	31.1412
2018-12-11 13:14:04	141905	81.6286	0.5254	31.0321
2018-12-11 13:14:06	141906	81.6286	0.5254	31.6869
2018-12-11 13:14:08	141907	81.6286	0.5254	32.4145
2018-12-11 13:14:10	141908	81.6286	0.5254	31.4687
2018-12-11 13:14:12	141909	81.6286	0.5254	32.3418
2018-12-11 13:14:14	141910	81.6286	0.5254	32.0144
2018-12-11 13:14:15	141911	81.6286	0.5254	32.3418
2018-12-11 13:14:17	141912	81.6286	0.5254	32.1963
2018-12-11 13:14:19	141913	81.6286	0.5254	31.9052
2018-12-11 13:14:21	141914	81.6286	0.5254	33.3968
2018-12-11 13:14:23	141915	81.6286	0.5254	32.9966
